,Country_Name,Region,Indicator_Name,Year,High income: OECD,High income: nonOECD,Low income,Lower middle income,Upper middle income
2732,St. Kitts and Nevis,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,
2733,St. Kitts and Nevis,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,
2734,St. Kitts and Nevis,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2011,,,,,
2735,St. Kitts and Nevis,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,
2736,St. Kitts and Nevis,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,
2737,St. Kitts and Nevis,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,
2738,St. Kitts and Nevis,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2015,,6.052549839,,,
2739,St. Kitts and Nevis,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
2740,St. Lucia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
2741,St. Lucia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
2742,St. Lucia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,26.85466957
2743,St. Lucia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
2744,St. Lucia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
2745,St. Lucia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
2746,St. Lucia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,13.39021969
2747,St. Lucia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,13.33232021
2748,St. Lucia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,
2749,St. Lucia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
2750,St. Lucia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
2751,St. Lucia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,
2752,St. Lucia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,13.6009798
2753,St. Lucia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,15.71440029
2754,St. Lucia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2011,,,,,17.06269073
2755,St. Lucia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,16.01259995
2756,St. Lucia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,16.81936073
2757,St. Lucia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,15.63745975
2758,St. Lucia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,15.99044037
2759,St. Lucia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
2760,St. Martin (French part),Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
2761,St. Martin (French part),Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
2762,St. Martin (French part),Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
2763,St. Martin (French part),Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
2764,St. Martin (French part),Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
2765,St. Martin (French part),Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
2766,St. Martin (French part),Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,
2767,St. Martin (French part),Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,
2768,St. Martin (French part),Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,
2769,St. Martin (French part),Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
2770,St. Martin (French part),Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
2771,St. Martin (French part),Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,
2772,St. Martin (French part),Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,
2773,St. Martin (French part),Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,
2774,St. Martin (French part),Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2011,,,,,
2775,St. Martin (French part),Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,
2776,St. Martin (French part),Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,
2777,St. Martin (French part),Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,
2778,St. Martin (French part),Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
2779,St. Martin (French part),Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
2780,St. Vincent and the Grenadines,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
2781,St. Vincent and the Grenadines,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,13.7315197
2782,St. Vincent and the Grenadines,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
2783,St. Vincent and the Grenadines,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,21.65166092
2784,St. Vincent and the Grenadines,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
2785,St. Vincent and the Grenadines,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
2786,St. Vincent and the Grenadines,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,19.70974922
2787,St. Vincent and the Grenadines,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,
2788,St. Vincent and the Grenadines,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,15.84325027
2789,St. Vincent and the Grenadines,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
2790,St. Vincent and the Grenadines,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,20.34410095
2791,St. Vincent and the Grenadines,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,
2792,St. Vincent and the Grenadines,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,17.47014999
2793,St. Vincent and the Grenadines,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,15.93663025
2794,St. Vincent and the Grenadines,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2011,,,,,17.68975067
2795,St. Vincent and the Grenadines,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,
2796,St. Vincent and the Grenadines,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,17.50114059
2797,St. Vincent and the Grenadines,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,18.32324028
2798,St. Vincent and the Grenadines,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,17.17942047
2799,St. Vincent and the Grenadines,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
2800,Swaziland,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
2801,Swaziland,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
2802,Swaziland,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1999,,,,8.316240311,
2803,Swaziland,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2000,,,,9.582819939,
2804,Swaziland,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2001,,,,7.873260021,
2805,Swaziland,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2002,,,,8.576620102,
2806,Swaziland,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2003,,,,9.73554039,
2807,Swaziland,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2004,,,,10.74849033,
2808,Swaziland,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2005,,,,12.99734974,
2809,Swaziland,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2006,,,,13.0326004,
2810,Swaziland,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
2811,Swaziland,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2008,,,,11.2055397,
2812,Swaziland,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,
2813,Swaziland,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2010,,,,14.65878963,
2814,Swaziland,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2011,,,,16.20359039,
2815,Swaziland,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,
2816,Swaziland,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,
2817,Swaziland,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2014,,,,18.73472023,
2818,Swaziland,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
2819,Swaziland,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
2820,Sweden,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
2821,Sweden,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1998,22.38858986,,,,
2822,Sweden,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1999,21.33407021,,,,
2823,Sweden,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2000,21.75481987,,,,
2824,Sweden,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2001,20.67893028,,,,
2825,Sweden,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2002,22.25691032,,,,
2826,Sweden,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2003,21.84159088,,,,
2827,Sweden,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2004,23.55072021,,,,
2828,Sweden,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2005,23.60149002,,,,
2829,Sweden,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2006,23.12511063,,,,
2830,Sweden,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2007,23.6899395,,,,
2831,Sweden,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2008,24.79804039,,,,
2832,Sweden,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2009,26.77248001,,,,
2833,Sweden,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2010,26.17975998,,,,
2834,Sweden,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2011,25.72187996,,,,
2835,Sweden,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2012,26.60227013,,,,
2836,Sweden,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2013,22.60942078,,,,
2837,Sweden,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2014,22.40769005,,,,
2838,Sweden,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
2839,Sweden,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
2840,Switzerland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
2841,Switzerland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1998,21.63200951,,,,
2842,Switzerland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1999,21.01256943,,,,
2843,Switzerland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2000,20.07645035,,,,
2844,Switzerland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2001,21.0134697,,,,
2845,Switzerland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2002,22.40442085,,,,
2846,Switzerland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2003,22.74802017,,,,
2847,Switzerland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2004,22.74020004,,,,
2848,Switzerland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2005,21.97888947,,,,
2849,Switzerland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2006,21.07970047,,,,
2850,Switzerland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2007,20.46946907,,,,
2851,Switzerland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2008,18.73316956,,,,
2852,Switzerland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2009,21.90953064,,,,
2853,Switzerland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2010,21.98747063,,,,
2854,Switzerland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2011,23.4344101,,,,
2855,Switzerland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2012,24.53078079,,,,
2856,Switzerland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2013,25.16680908,,,,
2857,Switzerland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2014,25.51424026,,,,
2858,Switzerland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
2859,Switzerland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
2860,Syrian Arab Republic,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),1997,,,,8.926239967,
2861,Syrian Arab Republic,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),1998,,,,9.837949753,
2862,Syrian Arab Republic,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),1999,,,,11.09412956,
2863,Syrian Arab Republic,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2000,,,,12.52254009,
2864,Syrian Arab Republic,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
2865,Syrian Arab Republic,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2002,,,,13.10698032,
2866,Syrian Arab Republic,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,
2867,Syrian Arab Republic,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,
2868,Syrian Arab Republic,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,
2869,Syrian Arab Republic,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
2870,Syrian Arab Republic,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2007,,,,17.53824997,
2871,Syrian Arab Republic,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,
2872,Syrian Arab Republic,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2009,,,,17.20989037,
2873,Syrian Arab Republic,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,
2874,Syrian Arab Republic,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2011,,,,,
2875,Syrian Arab Republic,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2012,,,,18.26761055,
2876,Syrian Arab Republic,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,
2877,Syrian Arab Republic,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,
2878,Syrian Arab Republic,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
2879,Syrian Arab Republic,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
2880,Tanzania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
2881,Tanzania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
2882,Tanzania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
2883,Tanzania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
2884,Tanzania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
2885,Tanzania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
2886,Tanzania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,
2887,Tanzania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2004,,,14.52441025,,
2888,Tanzania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2005,,,12.62244987,,
2889,Tanzania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2006,,,8.214189529,,
2890,Tanzania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2007,,,9.344229698,,
2891,Tanzania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2008,,,9.031410217,,
2892,Tanzania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2009,,,8.352780342,,
2893,Tanzania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,
2894,Tanzania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2011,,,,,
2895,Tanzania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,
2896,Tanzania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,
2897,Tanzania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2014,,,10.14568996,,
2898,Tanzania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
2899,Tanzania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
2900,Thailand,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,14.26972008
2901,Thailand,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,12.66366005
2902,Thailand,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
2903,Thailand,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,17.39936066
2904,Thailand,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,16.26625061
2905,Thailand,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
2906,Thailand,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,
2907,Thailand,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,13.48346043
2908,Thailand,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,
2909,Thailand,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
2910,Thailand,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
2911,Thailand,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,18.91296005
2912,Thailand,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,22.08991051
2913,Thailand,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,18.23414993
2914,Thailand,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2011,,,,,32.17169189
2915,Thailand,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,27.27882004
2916,Thailand,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,23.10292053
2917,Thailand,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,
2918,Thailand,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
2919,Thailand,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
2920,Timor-Leste,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
2921,Timor-Leste,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
2922,Timor-Leste,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
2923,Timor-Leste,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
2924,Timor-Leste,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
2925,Timor-Leste,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
2926,Timor-Leste,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,
2927,Timor-Leste,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,
2928,Timor-Leste,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,
2929,Timor-Leste,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
2930,Timor-Leste,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
2931,Timor-Leste,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,
2932,Timor-Leste,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,
2933,Timor-Leste,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,
2934,Timor-Leste,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2011,,,,31.19907951,
2935,Timor-Leste,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2012,,,,19.75999069,
2936,Timor-Leste,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2013,,,,18.67985916,
2937,Timor-Leste,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2014,,,,24.875,
2938,Timor-Leste,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
2939,Timor-Leste,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
2940,Togo,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
2941,Togo,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1998,,,9.264550209,,
2942,Togo,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1999,,,7.897079945,,
2943,Togo,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2000,,,11.67171955,,
2944,Togo,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2001,,,10.95580006,,
2945,Togo,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2002,,,10.62561989,,
2946,Togo,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2003,,,11.15701962,,
2947,Togo,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2004,,,8.542880058,,
2948,Togo,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2005,,,7.96600008,,
2949,Togo,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2006,,,6.713540077,,
2950,Togo,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2007,,,8.686240196,,
2951,Togo,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2008,,,8.67634964,,
2952,Togo,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2009,,,10.49182034,,
2953,Togo,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2010,,,11.35332012,,
2954,Togo,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2011,,,10.93939972,,
2955,Togo,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2012,,,12.72964001,,
2956,Togo,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2013,,,13.45969009,,
2957,Togo,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2014,,,14.47231007,,
2958,Togo,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2015,,,17.40014076,,
2959,Togo,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
2960,Tonga,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
2961,Tonga,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,9.229590416
2962,Tonga,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
2963,Tonga,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
2964,Tonga,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
2965,Tonga,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,10.77476025
2966,Tonga,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,9.092809677
2967,Tonga,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,9.668649673
2968,Tonga,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,
2969,Tonga,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
2970,Tonga,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
2971,Tonga,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,
2972,Tonga,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,
2973,Tonga,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,
2974,Tonga,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2011,,,,,
2975,Tonga,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,
2976,Tonga,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,
2977,Tonga,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,
2978,Tonga,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
2979,Tonga,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
2980,Trinidad and Tobago,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
2981,Trinidad and Tobago,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
2982,Trinidad and Tobago,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
2983,Trinidad and Tobago,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2000,,10.4167099,,,
2984,Trinidad and Tobago,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2001,,11.36221981,,,
2985,Trinidad and Tobago,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2002,,15.45372009,,,
2986,Trinidad and Tobago,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2003,,11.18931007,,,
2987,Trinidad and Tobago,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,
2988,Trinidad and Tobago,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,
2989,Trinidad and Tobago,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
2990,Trinidad and Tobago,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2007,,8.579569817,,,
